2026-02-24 04:41:43,433 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/96873","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"193769"} | ret=SUCCESS |  
2026-02-24 04:41:46,131 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99097","dataSize":"0","replicationType":"NONE","Transaction":"198191"} | ret=SUCCESS |  
2026-02-24 04:41:46,131 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99087","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198192"} | ret=SUCCESS |  
2026-02-24 04:41:46,131 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99099","dataSize":"0","replicationType":"NONE","Transaction":"198193"} | ret=SUCCESS |  
2026-02-24 04:41:46,131 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99089","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198194"} | ret=SUCCESS |  
2026-02-24 04:41:46,132 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,132 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,133 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,133 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,134 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,134 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,135 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99098","dataSize":"0","replicationType":"NONE","Transaction":"198195"} | ret=SUCCESS |  
2026-02-24 04:41:46,136 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99100","dataSize":"0","replicationType":"NONE","Transaction":"198196"} | ret=SUCCESS |  
2026-02-24 04:41:46,136 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99090","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198197"} | ret=SUCCESS |  
2026-02-24 04:41:46,137 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99094","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198198"} | ret=SUCCESS |  
2026-02-24 04:41:46,137 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,137 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99091","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198199"} | ret=SUCCESS |  
2026-02-24 04:41:46,137 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99101","dataSize":"0","replicationType":"NONE","Transaction":"198200"} | ret=SUCCESS |  
2026-02-24 04:41:46,138 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,138 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99102","dataSize":"0","replicationType":"NONE","Transaction":"198201"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99092","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198202"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99103","dataSize":"0","replicationType":"NONE","Transaction":"198203"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99093","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198204"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99096","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198205"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99095","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198206"} | ret=SUCCESS |  
2026-02-24 04:41:46,139 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99104","dataSize":"0","replicationType":"NONE","Transaction":"198207"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99105","dataSize":"0","replicationType":"NONE","Transaction":"198208"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99106","dataSize":"0","replicationType":"NONE","Transaction":"198209"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99107","dataSize":"0","replicationType":"NONE","Transaction":"198210"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99097","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198211"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99108","dataSize":"0","replicationType":"NONE","Transaction":"198212"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99099","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198213"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99109","dataSize":"0","replicationType":"NONE","Transaction":"198214"} | ret=SUCCESS |  
2026-02-24 04:41:46,140 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99110","dataSize":"0","replicationType":"NONE","Transaction":"198215"} | ret=SUCCESS |  
2026-02-24 04:41:46,141 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99100","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198216"} | ret=SUCCESS |  
2026-02-24 04:41:46,141 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99098","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198217"} | ret=SUCCESS |  
2026-02-24 04:41:46,141 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99111","dataSize":"0","replicationType":"NONE","Transaction":"198218"} | ret=SUCCESS |  
2026-02-24 04:41:46,141 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,142 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,142 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,142 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99101","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198219"} | ret=SUCCESS |  
2026-02-24 04:41:46,142 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,142 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,143 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99112","dataSize":"0","replicationType":"NONE","Transaction":"198220"} | ret=SUCCESS |  
2026-02-24 04:41:46,143 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,144 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99102","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198221"} | ret=SUCCESS |  
2026-02-24 04:41:46,144 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99113","dataSize":"0","replicationType":"NONE","Transaction":"198222"} | ret=SUCCESS |  
2026-02-24 04:41:46,144 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,144 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99116","dataSize":"0","replicationType":"NONE","Transaction":"198223"} | ret=SUCCESS |  
2026-02-24 04:41:46,144 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99114","dataSize":"0","replicationType":"NONE","Transaction":"198224"} | ret=SUCCESS |  
2026-02-24 04:41:46,145 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,145 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99106","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198225"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99108","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198226"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99115","dataSize":"0","replicationType":"NONE","Transaction":"198227"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99107","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198228"} | ret=SUCCESS |  
2026-02-24 04:41:46,146 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,147 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,147 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99117","dataSize":"0","replicationType":"NONE","Transaction":"198229"} | ret=SUCCESS |  
2026-02-24 04:41:46,148 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99103","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198230"} | ret=SUCCESS |  
2026-02-24 04:41:46,148 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,149 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99110","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198231"} | ret=SUCCESS |  
2026-02-24 04:41:46,149 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99118","dataSize":"0","replicationType":"NONE","Transaction":"198232"} | ret=SUCCESS |  
2026-02-24 04:41:46,149 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99111","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198233"} | ret=SUCCESS |  
2026-02-24 04:41:46,150 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99113","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198234"} | ret=SUCCESS |  
2026-02-24 04:41:46,150 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99109","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198235"} | ret=SUCCESS |  
2026-02-24 04:41:46,150 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,150 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,151 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99114","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198236"} | ret=SUCCESS |  
2026-02-24 04:41:46,151 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99119","dataSize":"0","replicationType":"NONE","Transaction":"198237"} | ret=SUCCESS |  
2026-02-24 04:41:46,151 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99123","dataSize":"0","replicationType":"NONE","Transaction":"198238"} | ret=SUCCESS |  
2026-02-24 04:41:46,151 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99116","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198239"} | ret=SUCCESS |  
2026-02-24 04:41:46,152 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99122","dataSize":"0","replicationType":"NONE","Transaction":"198240"} | ret=SUCCESS |  
2026-02-24 04:41:46,152 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99112","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198241"} | ret=SUCCESS |  
2026-02-24 04:41:46,152 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99124","dataSize":"0","replicationType":"NONE","Transaction":"198242"} | ret=SUCCESS |  
2026-02-24 04:41:46,153 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,153 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99121","dataSize":"0","replicationType":"NONE","Transaction":"198243"} | ret=SUCCESS |  
2026-02-24 04:41:46,154 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,154 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99120","dataSize":"0","replicationType":"NONE","Transaction":"198244"} | ret=SUCCESS |  
2026-02-24 04:41:46,154 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99125","dataSize":"0","replicationType":"NONE","Transaction":"198245"} | ret=SUCCESS |  
2026-02-24 04:41:46,155 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,155 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99104","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198246"} | ret=SUCCESS |  
2026-02-24 04:41:46,155 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99105","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198247"} | ret=SUCCESS |  
2026-02-24 04:41:46,156 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,156 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,156 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,156 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99115","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198248"} | ret=SUCCESS |  
2026-02-24 04:41:46,157 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99117","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198249"} | ret=SUCCESS |  
2026-02-24 04:41:46,157 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,157 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99126","dataSize":"0","replicationType":"NONE","Transaction":"198250"} | ret=SUCCESS |  
2026-02-24 04:41:46,157 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=READ_BUCKET {"volume":"vol1","bucket":"bucket1"} | ret=SUCCESS |  
2026-02-24 04:41:46,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99127","dataSize":"0","replicationType":"NONE","Transaction":"198251"} | ret=SUCCESS |  
2026-02-24 04:41:46,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99118","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198252"} | ret=SUCCESS |  
2026-02-24 04:41:46,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99129","dataSize":"0","replicationType":"NONE","Transaction":"198253"} | ret=SUCCESS |  
2026-02-24 04:41:46,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99122","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198254"} | ret=SUCCESS |  
2026-02-24 04:41:46,158 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99130","dataSize":"0","replicationType":"NONE","Transaction":"198255"} | ret=SUCCESS |  
2026-02-24 04:41:46,159 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99123","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198256"} | ret=SUCCESS |  
2026-02-24 04:41:46,159 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99128","dataSize":"0","replicationType":"NONE","Transaction":"198257"} | ret=SUCCESS |  
2026-02-24 04:41:46,159 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=ALLOCATE_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99131","dataSize":"0","replicationType":"NONE","Transaction":"198258"} | ret=SUCCESS |  
2026-02-24 04:41:46,159 | INFO  | OMAudit | user=testuser/om@EXAMPLE.COM | ip=172.25.0.111 | op=COMMIT_KEY {"volume":"vol1","bucket":"bucket1","key":"ruuohloexf/99124","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","Transaction":"198259"} | ret=SUCCESS |  
